,startoftext,person</w>,person</w>,share</w>,kisses</w>,endoftext
frame_265,821496.4866638184,491158.4258079529,494056.7910671234,528122.5442886353,567272.0074653625,740026.7124176025
frame_266,801043.1528091431,543358.5047721863,560864.0909194946,546555.0422668457,527005.8512687683,663306.4150810242
frame_267,759101.9868850708,532564.4612312317,534750.4615783691,546601.9511222839,541761.7559432983,727352.499961853
frame_268,800605.058670044,494576.75218582153,546653.0323028564,561896.9202041626,599236.7267608643,639164.5669937134
frame_269,693962.2163772583,485219.7468280792,492354.6314239502,493172.40715026855,561511.3973617554,915912.7473831177
frame_270,797279.1194915771,538507.878780365,538589.1199111938,532589.9124145508,566635.9663009644,668531.1198234558
frame_271,695141.5538787842,493671.6854572296,511939.8832321167,517854.57134246826,560689.4493103027,862835.8840942383
frame_272,786320.9843635559,542060.911655426,517210.0067138672,523046.612739563,584310.6508255005,689184.0100288391
frame_273,674807.0120811462,479999.6018409729,551451.0869979858,520319.3426132202,608700.2158164978,806855.7381629944
frame_274,780482.0537567139,490155.24983406067,532166.4810180664,506795.82357406616,596269.965171814,736263.4539604187
frame_275,797607.7795028687,517616.5699958801,540919.303894043,515678.346157074,528501.9874572754,741809.0105056763
frame_276,750720.2625274658,504708.468914032,518115.4012680054,565159.3208312988,545668.0655479431,757761.4784240723
frame_277,715964.4365310669,529907.2861671448,528091.7286872864,498352.5276184082,601379.1561126709,768437.9816055298
frame_278,757312.8342628479,528937.9954338074,551990.0321960449,546027.9583930969,562807.023525238,695057.2729110718
frame_279,766684.0553283691,518319.308757782,572334.4087600708,527907.4907302856,594751.77526474,662136.0778808594
frame_280,762196.6600418091,475511.1634731293,490073.91929626465,495440.87052345276,670727.4913787842,748182.8927993774
frame_281,769503.5934448242,608748.197555542,542559.2660903931,520033.18071365356,522213.1013870239,679075.7775306702
frame_282,852078.3185958862,488044.29173469543,542009.8304748535,519878.8642883301,525826.096534729,714295.7448959351
frame_283,775264.8591995239,499397.72486686707,543692.7676200867,515588.641166687,621526.7777442932,753773.2124328613
frame_284,744114.6373748779,500167.3102378845,530135.3931427002,482772.7973461151,587515.4733657837,797427.4158477783
frame_285,783126.5926361084,474513.9181613922,490426.4807701111,490591.73464775085,582192.1229362488,821282.2675704956
frame_286,794881.4034461975,504424.69120025635,543424.3083000183,548744.3208694458,587498.4860420227,730270.6837654114
frame_287,812454.4620513916,504958.6296081543,543072.4620819092,512290.23933410645,606492.0425415039,729976.0580062866
frame_288,756559.9679946899,548094.3918228149,569241.8813705444,504795.78971862793,579106.2116622925,751445.7702636719
frame_289,738069.0574645996,526842.5345420837,577494.9789047241,562331.3188552856,588708.1623077393,715797.8415489197
frame_290,773020.9231376648,486288.04087638855,508278.1910896301,494581.28213882446,586817.5625801086,793147.087097168
frame_291,768852.1146774292,478485.643863678,512974.2622375488,482199.9967098236,600588.7985229492,799032.2113037109
frame_292,818494.2603111267,523886.501789093,551800.6086349487,549508.273601532,594182.9681396484,671371.340751648
frame_293,769300.4608154297,507920.9804534912,533576.250076294,550582.2896957397,535235.6433868408,745517.373085022
frame_294,726344.3470001221,495516.24059677124,491734.68351364136,508360.44549942017,572488.0695343018,847689.2709732056
frame_295,803092.0028686523,487830.84750175476,532055.7951927185,525725.4242897034,534117.5198554993,759311.5568161011
frame_296,741765.3799057007,514150.61950683594,554040.3127670288,566267.8480148315,564346.432685852,701562.4046325684
frame_297,715158.1048965454,574537.8136634827,563936.4719390869,558169.5437431335,572020.6499099731,658310.5325698853
frame_298,831470.1914787292,514059.6628189087,556106.0905456543,512596.7264175415,537854.254245758,690046.1912155151
frame_299,813470.0059890747,543207.9434394836,614107.5491905212,552049.2792129517,584993.6008453369,707773.5066413879
frame_300,778200.626373291,509578.8836479187,526770.4129219055,491420.03059387207,578200.6978988647,757962.3460769653
frame_301,792934.0600967407,517652.690410614,540973.424911499,542302.6084899902,562152.2665023804,753228.7836074829
frame_302,741953.96900177,517800.2715110779,567119.1215515137,510069.19145584106,591458.4994316101,713732.0041656494
frame_303,772805.6311607361,516669.03495788574,539262.4735832214,532398.4622955322,592807.5313568115,688189.9833679199
frame_304,697730.6604385376,516610.62240600586,544500.5893707275,532163.3219718933,627433.4192276001,723694.4437026978
frame_305,724257.3499679565,524167.65689849854,555510.401725769,516912.579536438,634891.152381897,686393.9762115479
frame_306,746866.1665916443,493439.8829936981,510659.3370437622,522931.2777519226,596224.5464324951,772011.8761062622
frame_307,732648.491859436,512012.9585266113,524353.3253669739,502571.2251663208,578563.1537437439,791983.962059021
frame_308,715280.8904647827,508996.48666381836,533032.0000648499,521718.26362609863,562329.9479484558,800775.408744812
frame_309,822033.7629318237,512115.8957481384,547071.8145370483,526754.3792724609,520022.3922729492,714134.7527503967
frame_310,853278.9945602417,597118.9141273499,627046.525478363,590494.5135116577,650898.814201355,771770.4772949219
frame_311,841768.5031890869,600057.84034729,604724.5264053345,674921.989440918,632555.902004242,736579.5373916626
frame_312,862780.9286117554,573494.017124176,615668.773651123,575501.8591880798,628157.2580337524,835005.4025650024
frame_313,879350.9006500244,614060.8191490173,596960.4849815369,569574.236869812,596374.3329048157,834287.4050140381
frame_314,822316.7657852173,534193.3965682983,542369.2464828491,539211.9288444519,577863.0971908569,626178.6222457886
frame_315,886734.7240447998,567297.637462616,640207.5290679932,586260.5571746826,606202.9600143433,803904.8910140991
frame_316,813887.5961303711,528468.2512283325,558713.4957313538,527099.4901657104,552767.1575546265,661197.1259117126
frame_317,783314.9433135986,494676.76877975464,529745.34034729,512113.39235305786,530826.985836029,791455.5072784424
frame_318,840678.0958175659,507060.34898757935,542468.3094024658,551385.4026794434,535554.826259613,664986.1335754395
frame_319,760597.7058410645,495600.6109714508,561659.9917411804,554002.9406547546,558088.1237983704,712183.5947036743
frame_320,711805.4628372192,488018.5127258301,530587.8520011902,548985.4216575623,587087.0351791382,775648.7727165222
frame_321,738400.936126709,499852.7467250824,531978.3091545105,511585.7720375061,633178.2937049866,727136.9695663452
frame_322,792996.2873458862,614780.0087928772,651508.9273452759,627187.5500679016,645982.6231002808,758152.8425216675
frame_323,916869.044303894,558437.705039978,564244.80676651,603846.4307785034,660790.6222343445,786419.6300506592
frame_324,800197.7205276489,480192.54207611084,534097.3138809204,489788.88988494873,571005.642414093,766850.9483337402
frame_325,827704.0719985962,551303.7443161011,591833.770275116,584818.6016082764,659170.5083847046,875777.6021957397
frame_326,893522.5009918213,580466.6876792908,642701.6854286194,569752.5143623352,594006.4191818237,810158.4315299988
frame_327,806189.3582344055,501656.4726829529,548616.5285110474,535188.9133453369,556648.6120223999,760944.0088272095
frame_328,720221.757888794,522468.2092666626,555097.8779792786,517931.64014816284,630519.5093154907,695894.0029144287
frame_329,793480.7538986206,531621.6349601746,571294.6653366089,510047.4953651428,556384.265422821,679304.2421340942
frame_330,752213.716506958,488011.36016845703,500384.44995880127,524641.8714523315,574409.3656539917,802472.2337722778
frame_331,748555.064201355,537963.7479782104,513861.89460754395,489062.0708465576,534631.6695213318,818058.6099624634
frame_332,727491.0807609558,480254.203081131,504849.73192214966,516387.10498809814,709752.5000572205,770509.3026161194
frame_333,847727.7755737305,519251.4657974243,537261.2476348877,569447.934627533,574325.2038955688,661230.3256988525
frame_334,848704.2784690857,500817.06047058105,565349.7576713562,554041.8028831482,547728.5385131836,692602.5152206421
frame_335,770813.2266998291,526551.9022941589,543335.1993560791,535609.9009513855,582396.2688446045,750537.4550819397
frame_336,837824.285030365,480711.3707065582,527073.0257034302,494549.7214794159,640853.8818359375,728231.6088676453
frame_337,874375.1645088196,536024.3916511536,556865.6921386719,518454.31327819824,524133.44383239746,699390.8882141113
frame_338,785970.4494476318,555767.6553726196,543283.2837104797,511047.6613044739,560395.1215744019,752779.6626091003
frame_339,820727.2291183472,517427.5040626526,533539.7720336914,518279.7312736511,612488.0313873291,706781.5661430359
frame_340,763319.730758667,485222.33963012695,521801.4121055603,554876.0294914246,610585.9875679016,706327.5575637817
frame_341,790938.2581710815,519815.92178344727,550547.4209785461,558022.7375030518,607052.1473884583,615756.5712928772
frame_342,813463.1514549255,505324.3637084961,531855.6427955627,510378.4203529358,507582.426071167,773528.9931297302
frame_343,797493.4577941895,493433.77351760864,501798.03371429443,545503.7951469421,610620.2602386475,693283.73670578
frame_344,808725.0590324402,496037.45341300964,494331.7472934723,493464.9467468262,664422.8100776672,685151.0405540466
frame_345,844980.1802635193,485889.4944190979,534820.4374313354,527355.0152778625,558543.9205169678,690544.1284179688
frame_346,805006.742477417,488650.1133441925,576740.8609390259,496015.9659385681,598394.0958976746,677325.2487182617
frame_347,815480.8282852173,509746.13428115845,528970.9568023682,491193.950176239,548570.5137252808,748170.7334518433
frame_348,806146.4428901672,502002.3584365845,515046.3581085205,545320.987701416,533723.5927581787,739893.3172225952
frame_349,840783.3576202393,508778.27405929565,557904.2434692383,511148.1547355652,557713.508605957,665805.5782318115
frame_350,703004.9562454224,513826.48944854736,548618.9126968384,510180.35411834717,575187.8619194031,791314.6018981934
frame_351,739445.9247589111,484018.62382888794,509386.89708709717,546657.919883728,611680.3884506226,750943.3031082153
frame_352,788468.2416915894,484334.94567871094,500405.78842163086,483188.33112716675,543611.5860939026,842124.2237091064
frame_353,827984.4522476196,495036.780834198,567671.537399292,515357.9115867615,551069.2596435547,685013.1154060364
frame_354,761706.531047821,553046.1072921753,539402.3656845093,502259.85050201416,555369.1387176514,730349.063873291
frame_355,794141.6501998901,531303.5249710083,563640.3560638428,521655.1423072815,538411.4980697632,692980.8855056763
frame_356,647922.0390319824,482877.55250930786,503412.06789016724,492604.19607162476,642339.2295837402,872977.9720306396
frame_357,749892.4732208252,551816.5826797485,538058.1021308899,536471.4860916138,532944.2024230957,732950.2105712891
frame_358,678493.7381744385,578965.6639099121,566094.4581031799,568772.01795578,588908.3743095398,728009.6411705017
frame_359,826824.7842788696,499626.39808654785,544900.4769325256,509625.8521080017,592389.4643783569,735876.9774436951
frame_360,803022.1462249756,552151.083946228,605214.4169807434,580600.3212928772,627473.2351303101,878652.6918411255
frame_361,677530.1694869995,510686.2783432007,579653.3823013306,556302.4282455444,623822.271823883,761249.3634223938
frame_362,1057714.819908142,820679.5454025269,843337.7146720886,786824.8820304871,879054.6655654907,1039606.8096160889
frame_363,890082.1805000305,587816.5364265442,620883.1071853638,601991.9514656067,686834.5737457275,823750.4959106445
frame_364,1110985.0406646729,880684.494972229,866241.5146827698,828718.4238433838,828906.0592651367,990614.1757965088
frame_365,1067883.7299346924,853445.2319145203,859305.5009841919,809739.1128540039,875095.3078269958,1040681.004524231
frame_366,969670.8917617798,797189.3548965454,860619.7834014893,791453.1826972961,918473.7205505371,1168742.7759170532
frame_367,1088385.820388794,847788.0358695984,838339.5075798035,859155.2972793579,906771.7790603638,965709.3286514282
frame_368,1015871.0479736328,807337.760925293,814118.1468963623,863441.1096572876,964470.7441329956,1040910.8400344849
frame_369,1133270.1444625854,794520.9741592407,819360.3754043579,810306.9067001343,815044.0454483032,1054715.9910202026
frame_370,1071223.1397628784,820771.8133926392,862928.2116889954,815261.18516922,893316.1497116089,1116666.7938232422
frame_371,1072166.6812896729,823274.4336128235,927895.4267501831,870251.7747879028,885552.6447296143,1001026.3919830322
frame_372,1077862.26272583,827805.1018714905,871176.3620376587,818945.4674720764,864311.2182617188,967118.0248260498
frame_373,1014940.1426315308,780756.2351226807,827952.2061347961,862079.2627334595,929541.6474342346,1011948.9431381226
frame_374,1139944.5533752441,816588.1633758545,829805.7913780212,813888.3709907532,840852.677822113,986138.9398574829
frame_375,1131541.37134552,778514.6832466125,847512.3643875122,864825.2487182617,836095.3330993652,968729.4363975525
frame_376,1093425.7507324219,796707.272529602,851885.7955932617,820630.9676170349,917051.374912262,1026448.6074447632
frame_377,1076520.2045440674,798475.3251075745,840692.8181648254,809082.2100639343,913825.9291648865,988621.9501495361
frame_378,1106755.256652832,813910.1266860962,815381.109714508,805701.732635498,825891.1967277527,1059579.0147781372
frame_379,1032188.5347366333,812800.7650375366,883628.0107498169,823135.8528137207,864951.0145187378,1010514.3785476685
frame_380,762870.6693649292,551310.8968734741,601858.1390380859,526791.8109893799,570388.913154602,696023.3449935913
frame_381,811013.6389732361,540145.993232727,562142.9085731506,559122.6816177368,552434.3848228455,684384.2267990112
frame_382,837876.9159317017,600485.08644104,617993.950843811,584265.7685279846,605806.7083358765,800685.5249404907
frame_383,815137.9227638245,543814.480304718,563399.1360664368,529751.8372535706,544735.4912757874,712404.9663543701
frame_384,841640.7704353333,546324.1934776306,565502.6435852051,507884.08517837524,530739.3074035645,717152.8339385986
frame_385,789050.4598617554,521565.67573547363,547735.9890937805,608194.11277771,526621.2224960327,716076.4336585999
frame_386,776423.3350753784,501323.938369751,518183.23135375977,516288.5785102844,615519.1659927368,781505.5847167969
frame_387,767693.3407783508,511671.0066795349,562805.17578125,547657.7281951904,566455.1258087158,752961.5163803101
frame_388,861298.9187240601,488823.17543029785,574902.8921127319,507780.61151504517,519491.0764694214,689836.3828659058
frame_389,779830.8730125427,511297.40476608276,558898.1509208679,516144.0968513489,568516.194820404,707446.3367462158
frame_390,869063.9734268188,508488.7742996216,598814.1298294067,519925.7731437683,536160.5286598206,676790.714263916
frame_391,818939.8646354675,512842.17834472656,514229.2380332947,496563.70282173157,542201.3998031616,824467.5397872925
frame_392,781180.5009841919,497914.19506073,521382.3914527893,517748.3558654785,585069.8947906494,738837.718963623
frame_393,798592.3290252686,497441.5898323059,514753.5800933838,551642.119884491,599176.1684417725,680527.2102355957
frame_394,769587.0995521545,506085.3362083435,536651.3729095459,520466.6256904602,565916.8362617493,810536.6230010986
frame_395,786421.8950271606,521096.5871810913,572598.3381271362,530689.2991065979,585409.4624519348,713028.1925201416
frame_396,860097.6467132568,585153.6989212036,653164.9827957153,555114.3288612366,629615.9625053406,763967.2756195068
frame_397,865822.7920532227,579589.6053314209,624769.5088386536,563571.3934898376,618905.1270484924,794455.4090499878
frame_398,734316.5874481201,501449.5253562927,553869.1878318787,542644.3815231323,741143.2862281799,635820.8656311035
frame_399,752008.5573196411,510206.04372024536,576417.9825782776,518166.36323928833,575747.6687431335,776697.3376274109
frame_400,835118.4129714966,532105.028629303,566043.9729690552,572918.176651001,642658.5912704468,727804.5415878296
frame_401,701266.884803772,401292.8903102875,439170.8970069885,428755.40256500244,526101.82762146,618083.0001831055
frame_402,715944.4093704224,412938.8928413391,448369.8010444641,426147.6397514343,461851.23920440674,649418.9500808716
frame_403,713918.5667037964,398873.1801509857,440810.76979637146,410594.1653251648,485972.52368927,664501.6670227051
frame_404,675824.0461349487,397527.69470214844,444537.9972457886,452856.3320636749,537397.8614807129,606526.9708633423
frame_405,772360.5632781982,567402.0051956177,563775.4201889038,548145.1749801636,615311.3842010498,739679.5749664307
frame_406,807973.2656478882,594631.4334869385,595905.065536499,587227.3445129395,630191.8029785156,714184.7610473633
frame_407,805976.6292572021,538103.1036376953,565023.1242179871,547673.0465888977,692446.7086791992,780890.941619873
frame_408,848540.3656959534,570698.618888855,585362.4939918518,541884.8991394043,593531.3701629639,790095.8061218262
frame_409,853369.3552017212,541547.4772453308,576770.4844474792,550878.5843849182,638400.5546569824,769147.1576690674
frame_410,878785.3121757507,537775.3973007202,628992.3191070557,565542.2210693359,566577.2557258606,752441.0486221313
frame_411,845607.6979637146,572705.2688598633,620383.8586807251,567580.2230834961,628133.5353851318,695702.9104232788
frame_412,782447.9937553406,549437.8805160522,636977.1957397461,554264.24741745,617009.699344635,789976.6564369202
frame_413,872306.4064979553,551713.228225708,606014.0132904053,539801.7168045044,660991.5494918823,699286.699295044
frame_414,798722.6247787476,543457.2100639343,643832.6835632324,574726.5815734863,602469.7422981262,766904.7117233276
frame_415,863222.1221923828,549767.0769691467,586557.149887085,559709.7277641296,583599.4482040405,787258.0289840698
frame_416,848834.8722457886,581057.608127594,620667.576789856,579130.8283805847,594558.7158203125,705863.9526367188
frame_417,812832.4747085571,571270.5254554749,608175.0392913818,590403.67603302,623786.5090370178,723645.3890800476
frame_418,892076.1942863464,548162.3411178589,574497.3421096802,530371.7851638794,601638.674736023,761425.8527755737
frame_419,830274.8203277588,537769.1984176636,577549.8151779175,555939.5551681519,631624.9966621399,775013.9236450195
frame_420,843556.1656951904,533484.3993186951,540318.6082839966,522941.2317276001,600052.0586967468,766321.6590881348
frame_421,880462.9445075989,561387.7177238464,567957.0436477661,584103.2862663269,579491.138458252,734770.0595855713
frame_422,797644.9131965637,557722.7473258972,588813.9605522156,552704.393863678,647187.7694129944,764098.4654426575
frame_423,789728.7011146545,526843.3094024658,599317.4314498901,568527.340888977,625226.1400222778,798529.2673110962
frame_424,857303.5001754761,535903.2154083252,582110.5241775513,566492.1998977661,619254.469871521,747108.4594726562
frame_425,780128.7770271301,590367.4960136414,614152.193069458,576062.2024536133,577705.5621147156,769756.0787200928
frame_426,838269.829750061,546894.4311141968,583917.5581932068,552358.1504821777,644886.9109153748,741845.428943634
frame_427,839413.046836853,547110.0807189941,577284.5149040222,551561.7728233337,665618.4792518616,727184.2956542969
frame_428,795055.091381073,592164.2184257507,661167.1447753906,580380.4993629456,612847.3281860352,666558.027267456
frame_429,841603.3983230591,587151.7062187195,605962.872505188,542750.7162094116,564086.4968299866,766617.0001029968
frame_430,878022.7899551392,517213.5829925537,567971.1103439331,520357.01274871826,590594.7089195251,732514.8582458496
frame_431,865688.8008117676,525434.8516464233,581405.9972763062,542716.5031433105,588101.0293960571,703326.8809318542
frame_432,874633.7294578552,536511.7788314819,575032.5918197632,541841.1493301392,579590.7378196716,699064.0759468079
frame_433,853935.1224899292,548601.6273498535,596774.0416526794,583419.144153595,632391.2143707275,693051.0401725769
frame_434,830342.2927856445,555641.8299674988,577938.0798339844,526154.8757553101,552635.5504989624,763961.5535736084
frame_435,800382.6141357422,537516.2363052368,608048.9158630371,604527.3542404175,623877.1677017212,632321.7153549194
frame_436,718323.290348053,575883.9249610901,595472.3954200745,578390.7175064087,690765.9769058228,749335.9446525574
frame_437,866883.0394744873,523941.8148994446,588844.4185256958,523245.4538345337,589253.306388855,714506.0300827026
frame_438,750861.644744873,588185.7872009277,642099.0228652954,581652.7009010315,559126.2578964233,684748.5899925232
frame_439,824793.3387756348,571970.4031944275,600914.478302002,568551.8980026245,569121.3607788086,794762.134552002
frame_440,903044.2237854004,528589.6062850952,556886.7325782776,535599.410533905,607567.9063796997,798425.7340431213
frame_441,833847.6419448853,575879.5738220215,620545.8045005798,553849.5182991028,580733.8953018188,765257.1797370911
frame_442,755255.6991577148,572695.1956748962,578678.4291267395,540419.5785522461,605998.6352920532,877066.1354064941
frame_443,836977.481842041,550871.6702461243,585069.477558136,572930.097579956,699849.6651649475,684415.2212142944
frame_444,804060.1015090942,597372.8895187378,608046.3528633118,588484.7044944763,587590.1579856873,744559.4072341919
frame_445,816159.3675613403,533209.5623016357,583791.1367416382,587583.9591026306,757388.4725570679,651981.1153411865
frame_446,791861.891746521,522802.53171920776,558401.9422531128,558937.0727539062,718789.9351119995,779320.1208114624
frame_447,886497.0207214355,540615.8566474915,577467.3223495483,552448.6899375916,586427.7482032776,732318.103313446
frame_448,838181.4956665039,560060.0838661194,576462.3284339905,547710.7167243958,662479.8774719238,690880.298614502
frame_449,819376.5878677368,525122.6425170898,561789.2742156982,550437.9272460938,637959.8379135132,695484.9362373352
frame_450,778822.5412368774,528370.73802948,559257.7457427979,540171.5040206909,614454.7462463379,769093.8115119934
frame_451,834645.6289291382,540635.6453895569,551931.9772720337,552434.9808692932,582503.9148330688,728018.9990997314
frame_452,847292.423248291,548047.7213859558,590440.8097267151,543105.2446365356,591435.432434082,755453.1097412109
frame_453,798064.7087097168,564082.2052955627,587082.6244354248,570238.9478683472,651608.943939209,759036.1833572388
frame_454,805786.0136032104,598684.0724945068,632556.4384460449,601878.8814544678,557952.1059989929,733256.1016082764
frame_455,906824.4695663452,557496.9053268433,580053.5678863525,562925.8155822754,594098.9255905151,728713.9892578125
frame_456,875688.910484314,575667.9177284241,615811.3479614258,614255.964756012,566140.4728889465,682548.999786377
frame_457,861152.172088623,538887.8583908081,583523.8099098206,547293.0073738098,645673.394203186,753583.4312438965
frame_458,854851.0074615479,542776.7038345337,590279.3407440186,556681.0369491577,598239.6602630615,787285.8047485352
frame_459,850028.8724899292,532428.3838272095,586298.6445426941,560684.2041015625,590594.6493148804,810078.9785385132
frame_460,855305.4332733154,544751.763343811,590294.9571609497,548889.3389701843,659936.785697937,730935.2159500122
frame_461,799218.0585861206,608481.5263748169,649644.4940567017,593815.5651092529,590165.5554771423,688788.4140014648
frame_462,877319.8127746582,556851.1486053467,601031.5418243408,580000.6985664368,642184.2575073242,672726.1543273926
frame_463,781989.6936416626,560464.1437530518,606679.7375679016,547539.0553474426,616819.0240859985,816621.8996047974
frame_464,857734.739780426,581505.4774284363,592345.5953598022,555685.9374046326,574348.1516838074,768493.65234375
frame_465,816976.5472412109,582654.4761657715,623787.9395484924,601289.689540863,585673.3322143555,719731.6884994507
frame_466,863978.1475067139,576840.5795097351,605678.0815124512,572423.8157272339,629693.329334259,681499.719619751
frame_467,841064.453125,550378.4418106079,604506.254196167,572317.361831665,595386.6839408875,766460.4187011719
frame_468,734506.368637085,542284.369468689,614278.7933349609,575567.1262741089,703062.2959136963,760414.6003723145
frame_469,820268.2733535767,562025.0105857849,576613.0089759827,548026.8001556396,667375.2069473267,755805.3731918335
frame_470,795675.8737564087,567397.0580101013,593322.5154876709,587397.0985412598,648897.4094390869,737423.7775802612
frame_471,896349.4300842285,595235.9437942505,587457.4780464172,541362.1068000793,571212.2321128845,738496.3631629944
frame_472,885731.4586639404,556386.411190033,598697.4835395813,551716.4468765259,592028.8562774658,745552.8974533081
frame_473,866413.0568504333,533452.570438385,568195.5814361572,577201.6048431396,613769.4120407104,771081.3283920288
frame_474,890054.8219680786,522561.4309310913,577091.3362503052,549257.9340934753,651260.9720230103,739887.1183395386
frame_475,959712.3861312866,565939.18800354,585260.6296539307,541572.2727775574,583450.1385688782,694178.9388656616
frame_476,831905.722618103,576622.2476959229,604166.6269302368,618306.9944381714,606476.4857292175,692635.5361938477
frame_477,881761.1932754517,541930.8543205261,582585.2155685425,549704.7901153564,664851.9039154053,709279.7160148621
frame_478,878183.3648681641,570497.9300498962,597568.6311721802,558775.9613990784,616801.8579483032,708285.8085632324
frame_479,1079441.3089752197,816183.5670471191,804874.59897995,793294.3105697632,916006.6843032837,1027404.4275283813
frame_480,1036951.3034820557,804213.8814926147,838364.6607398987,797573.6260414124,944974.3032455444,1015126.9435882568
frame_481,1160681.7245483398,800863.0275726318,833497.2858428955,788241.3268089294,892970.2043533325,960951.3282775879
frame_482,1049176.573753357,816023.1113433838,872362.1368408203,834054.4700622559,910308.4802627563,955280.065536499
frame_483,858136.4750862122,556123.8527297974,590889.4538879395,542801.6185760498,633890.7480239868,748271.4653015137
frame_484,792039.7520065308,554484.2481613159,596092.5817489624,567228.4960746765,624096.9896316528,796171.5459823608
frame_485,815270.6623077393,524564.7430419922,615538.7163162231,578927.0401000977,675864.8753166199,719947.5765228271
frame_486,836524.1289138794,542934.1197013855,629159.8677635193,558829.7247886658,653856.2178611755,708809.5545768738
frame_487,872949.2425918579,579759.8361968994,626065.3734207153,571515.4409408569,580299.9138832092,699523.8065719604
frame_488,858756.8998336792,552667.6177978516,597255.1107406616,570870.6378936768,566748.1422424316,783815.1454925537
frame_489,866412.9972457886,547505.259513855,586795.5684661865,538160.8009338379,637321.2337493896,753917.7536964417
frame_490,883734.4646453857,551954.9250602722,627124.9651908875,567575.6335258484,571844.6969985962,727878.9281845093
frame_491,796944.8566436768,579151.8688201904,664496.5410232544,557265.043258667,570750.2961158752,761504.8885345459
frame_492,909062.3259544373,535636.6038322449,585946.0234642029,570714.8313522339,576283.3952903748,752470.3741073608
frame_493,813175.4398345947,612309.9327087402,591296.4940071106,640751.5406608582,564633.1310272217,707947.0753669739
frame_494,877421.8559265137,535097.062587738,562934.0410232544,534809.5893859863,617662.9066467285,802188.1580352783
frame_495,910432.1002960205,528162.2409820557,615707.1590423584,539295.1965332031,631714.8208618164,704802.2150993347
frame_496,853567.1234130859,558783.2927703857,608108.401298523,570226.9077301025,609022.1405029297,730405.7478904724
frame_497,889021.5158462524,536679.8639297485,602933.2280158997,538273.1556892395,626479.983329773,736725.8667945862
frame_498,788659.6918106079,557662.308216095,572564.8403167725,580420.970916748,670762.7773284912,760043.0250167847
frame_499,724635.2434158325,559668.4217453003,573540.0319099426,547725.7370948792,760164.9761199951,764379.2629241943
frame_500,823296.9045639038,555768.7878608704,564421.4749336243,584215.5814170837,594442.0099258423,807968.8549041748
frame_501,835971.6534614563,561546.266078949,598410.8448028564,583557.3673248291,616372.4660873413,734254.9562454224
frame_502,828089.17760849,578445.3749656677,586772.1438407898,566620.4690933228,677401.065826416,692785.4418754578
frame_503,858393.4307098389,550661.0870361328,572854.220867157,541389.0480995178,593183.3982467651,813632.4882507324
frame_504,800221.0855484009,559070.9447860718,608319.0441131592,549417.6149368286,597099.5426177979,815985.3219985962
frame_505,828318.9535140991,534620.463848114,570361.7930412292,560233.8314056396,662029.2663574219,774549.3054389954
frame_506,853448.3909606934,579092.5621986389,577542.781829834,589187.502861023,588729.739189148,742112.6961708069
frame_507,833229.8994064331,564274.6090888977,588590.0855064392,564738.4524345398,695689.32056427,683591.2466049194
frame_508,818975.6274223328,558062.0765686035,601145.0290679932,558052.7782440186,621668.1599617004,772210.0019454956
frame_509,822074.3536949158,545133.1734657288,590460.4196548462,556663.1555557251,714342.8325653076,701439.6786689758
frame_510,777493.0000305176,601498.4846115112,583139.3003463745,607017.7555084229,595928.1921386719,765036.8809700012
frame_511,925402.1048545837,542644.4411277771,570479.3334007263,541341.245174408,631584.2866897583,718662.2023582458
frame_512,809401.6313552856,554486.334323883,602040.1120185852,582054.6746253967,629410.1476669312,752720.7136154175
frame_513,873071.4321136475,538982.1529388428,546330.9288024902,565120.6970214844,651035.0704193115,755573.3919143677
frame_514,833051.9795417786,554382.0858001709,599912.5838279724,561556.2200546265,597324.6097564697,783886.0750198364
frame_515,898550.1527786255,566271.0070610046,580345.3326225281,579308.271408081,616671.5025901794,688967.3471450806
frame_516,963273.1676101685,557608.8428497314,567215.2638435364,574406.623840332,548205.1372528076,719404.5186042786
frame_517,817033.6484909058,575936.8538856506,621062.2787475586,570302.9632568359,628120.5415725708,717657.3276519775
frame_518,773244.2617416382,596442.6398277283,625554.8000335693,562327.8617858887,629261.5532875061,743282.5565338135
frame_519,884611.8450164795,568865.3588294983,576777.3389816284,590593.2784080505,574992.7163124084,734273.0760574341
frame_520,883415.2221679688,568613.4696006775,588623.5237121582,566202.5809288025,592810.869216919,730447.9479789734
frame_521,835891.4852142334,552161.3955497742,596406.4598083496,561665.7733917236,625342.1902656555,758646.2497711182
frame_522,791981.2798500061,593028.724193573,602998.4354972839,569328.3677101135,602021.0385322571,770755.7678222656
frame_523,805808.5441589355,536786.8542671204,562556.2071800232,543629.5866966248,634230.0772666931,847102.2844314575
frame_524,818254.1131973267,535989.3441200256,585461.1396789551,541003.6444664001,740974.9031066895,708430.5882453918
frame_525,822827.2199630737,601140.2606964111,631643.8913345337,560409.3074798584,575016.9157981873,739076.0183334351
frame_526,826599.9555587769,553617.6562309265,616184.5922470093,575841.5460586548,616913.0802154541,740956.7832946777
frame_527,812485.7544898987,565456.9864273071,604837.5964164734,605819.821357727,649360.9547615051,692152.5001525879
frame_528,813135.2663040161,573736.0715866089,636440.7539367676,552988.2311820984,612398.4456062317,741414.9045944214
frame_529,853455.3050994873,547677.755355835,557621.7174530029,564210.2956771851,615689.754486084,791458.8451385498
frame_530,776169.1212654114,566971.8384742737,586178.1239509583,582075.3574371338,651050.865650177,767668.3664321899
